Ticket,Time,Direction,Entry,SL,TP1,Result,PnL,Regime
S-1389,2025-06-12 01:05:00,SHORT,3359.98,3383.84,3321.6,LOSS,-100.0,SIDEWAY_ADV
S-1390,2025-06-12 01:35:00,SHORT,3367.42,3367.42,3323.46,LOSS,-100.0,SIDEWAY_ADV
S-1391,2025-06-12 01:50:00,SHORT,3367.23,3367.23,3323.41,LOSS,-100.0,SIDEWAY_ADV
S-1392,2025-06-12 13:25:00,SHORT,3379.54,3386.58,3312.29,LOSS,-100.0,SIDEWAY_ADV
S-1393,2025-06-13 16:00:00,SHORT,3439.37,3439.37,3338.95,LOSS,-100.0,SIDEWAY_ADV
S-1394,2025-06-16 21:20:00,LONG,3388.1,3314.85,3371.91,WIN,22.1,SIDEWAY_ADV
S-1395,2025-06-17 13:55:00,SHORT,3398.11,3451.91,3353.66,WIN,82.63,SIDEWAY_ADV
S-1396,2025-06-17 20:30:00,SHORT,3390.49,3451.91,3351.75,WIN,63.07,SIDEWAY_ADV
S-1397,2025-06-18 08:50:00,LONG,3386.33,3337.99,3371.47,WIN,30.74,SIDEWAY_ADV
S-1398,2025-06-18 22:20:00,LONG,3370.85,3362.31,3367.6,WIN,38.05,SIDEWAY_ADV
S-1399,2025-06-19 09:05:00,LONG,3354.98,3346.98,3363.63,WIN,108.13,SIDEWAY_ADV
S-1400,2025-06-19 09:25:00,LONG,3350.17,3350.17,3362.43,LOSS,-100.0,SIDEWAY_ADV
S-1401,2025-06-23 16:50:00,SHORT,3385.11,3385.11,3354.28,WIN,197.01,SIDEWAY_ADV
S-1402,2025-06-23 23:20:00,LONG,3372.81,3339.7,3368.06,WIN,14.36,SIDEWAY_ADV
S-1403,2025-06-23 23:45:00,LONG,3369.09,3339.7,3367.13,WIN,6.68,SIDEWAY_ADV
S-1404,2025-06-24 01:15:00,LONG,3352.72,3339.7,3363.03,LOSS,-100.0,SIDEWAY_ADV
S-1405,2025-06-24 08:25:00,LONG,3338.67,3326.02,3359.52,LOSS,-100.0,SIDEWAY_ADV
S-1406,2025-06-24 09:10:00,LONG,3324.9,3315.4,3356.08,LOSS,-100.0,SIDEWAY_ADV
S-1407,2025-06-24 09:30:00,LONG,3318.66,3318.66,3354.52,LOSS,-100.0,SIDEWAY_ADV
S-1408,2025-06-25 02:20:00,SHORT,3323.13,3397.43,3337.33,WIN,19.11,SIDEWAY_ADV
S-1409,2025-06-25 03:20:00,SHORT,3327.93,3397.37,3338.53,WIN,15.26,SIDEWAY_ADV
S-1410,2025-06-25 18:00:00,SHORT,3324.92,3397.36,3337.77,WIN,17.74,SIDEWAY_ADV
S-1411,2025-06-25 19:35:00,SHORT,3331.84,3397.37,3339.5,WIN,11.7,SIDEWAY_ADV
S-1412,2025-06-26 05:40:00,SHORT,3339.95,3397.37,3341.53,WIN,2.75,SIDEWAY_ADV
S-1413,2025-06-26 19:30:00,SHORT,3331.06,3397.37,3318.24,WIN,19.33,SIDEWAY_ADV
S-1414,2025-06-26 20:00:00,SHORT,3333.01,3397.37,3324.0,WIN,14.0,SIDEWAY_ADV
S-1415,2025-06-26 20:20:00,SHORT,3334.64,3397.37,3324.41,WIN,16.32,SIDEWAY_ADV
S-1416,2025-06-27 06:10:00,LONG,3304.95,3291.99,3332.49,LOSS,-100.0,SIDEWAY_ADV
S-1417,2025-06-27 06:25:00,LONG,3302.43,3291.99,3331.86,LOSS,-100.0,SIDEWAY_ADV
S-1418,2025-06-30 08:35:00,SHORT,3287.42,3370.6,3313.19,WIN,30.98,SIDEWAY_ADV
S-1419,2025-07-01 03:00:00,SHORT,3311.61,3350.94,3319.23,WIN,19.39,SIDEWAY_ADV
S-1420,2025-07-07 02:45:00,LONG,3326.52,3247.81,3381.84,EXPIRED,0.0,SIDEWAY_ADV
S-1421,2025-07-07 20:00:00,SHORT,3328.84,3366.41,3323.54,WIN,14.1,SIDEWAY_ADV
S-1422,2025-07-07 20:10:00,SHORT,3331.16,3366.41,3324.12,WIN,19.97,SIDEWAY_ADV
S-1423,2025-07-08 17:00:00,LONG,3311.92,3293.75,3339.33,LOSS,-100.0,SIDEWAY_ADV
S-1424,2025-07-10 19:30:00,LONG,3314.96,3282.11,3329.08,WIN,42.99,SIDEWAY_ADV
S-1425,2025-07-10 19:40:00,LONG,3312.97,3282.11,3328.59,WIN,50.6,SIDEWAY_ADV
S-1426,2025-07-10 19:45:00,LONG,3314.29,3282.11,3328.92,WIN,45.45,SIDEWAY_ADV
S-1427,2025-07-10 23:40:00,SHORT,3324.1,3346.42,3322.37,WIN,7.75,SIDEWAY_ADV
S-1428,2025-07-11 20:00:00,LONG,3352.05,3282.1,3337.23,WIN,21.19,SIDEWAY_ADV
S-1429,2025-07-14 06:45:00,SHORT,3356.6,3374.61,3334.16,LOSS,-100.0,SIDEWAY_ADV
S-1430,2025-07-14 11:35:00,LONG,3365.45,3282.1,3340.58,WIN,29.84,SIDEWAY_ADV
S-1431,2025-07-15 14:50:00,LONG,3355.24,3282.1,3338.02,WIN,23.54,SIDEWAY_ADV
S-1432,2025-07-17 07:05:00,SHORT,3339.19,3378.15,3324.91,WIN,36.66,SIDEWAY_ADV
S-1433,2025-07-17 22:30:00,SHORT,3340.35,3378.15,3325.2,LOSS,-100.0,SIDEWAY_ADV
S-1434,2025-07-17 23:25:00,SHORT,3339.05,3378.15,3324.87,LOSS,-100.0,SIDEWAY_ADV
S-1435,2025-07-18 10:05:00,SHORT,3343.89,3378.15,3330.25,LOSS,-100.0,SIDEWAY_ADV
S-1436,2025-07-18 10:20:00,SHORT,3346.12,3378.15,3330.81,LOSS,-100.0,SIDEWAY_ADV
S-1437,2025-07-18 11:55:00,SHORT,3347.43,3378.15,3331.13,LOSS,-100.0,SIDEWAY_ADV
S-1438,2025-07-21 03:30:00,SHORT,3353.2,3378.15,3332.58,LOSS,-100.0,SIDEWAY_ADV
S-1439,2025-07-21 14:40:00,SHORT,3373.86,3378.15,3335.15,LOSS,-100.0,SIDEWAY_ADV
S-1440,2025-07-22 04:55:00,LONG,3385.94,3309.22,3357.05,WIN,37.66,SIDEWAY_ADV
S-1441,2025-07-23 16:20:00,LONG,3410.99,3309.22,3363.46,WIN,46.7,SIDEWAY_ADV
S-1442,2025-07-23 16:30:00,LONG,3406.05,3309.22,3362.23,WIN,45.26,SIDEWAY_ADV
S-1443,2025-07-28 06:50:00,SHORT,3340.64,3439.44,3323.66,WIN,17.19,SIDEWAY_ADV
S-1444,2025-07-28 16:55:00,LONG,3302.25,3302.25,3336.3,EXPIRED,0.0,SIDEWAY_ADV
S-1445,2025-07-30 14:10:00,LONG,3327.05,3301.13,3331.9,LOSS,-100.0,SIDEWAY_ADV
S-1446,2025-07-30 20:45:00,SHORT,3300.01,3378.05,3305.23,WIN,6.69,SIDEWAY_ADV
S-1447,2025-07-30 21:55:00,LONG,3280.15,3279.03,3320.17,LOSS,-100.0,SIDEWAY_ADV
S-1448,2025-07-31 08:45:00,LONG,3296.98,3267.51,3324.97,WIN,94.99,SIDEWAY_ADV
S-1449,2025-08-01 06:05:00,SHORT,3294.01,3345.86,3303.73,WIN,18.75,SIDEWAY_ADV
S-1450,2025-08-01 12:40:00,SHORT,3295.75,3345.86,3304.17,WIN,16.8,SIDEWAY_ADV
S-1451,2025-08-01 15:40:00,SHORT,3339.21,3345.89,3315.03,LOSS,-100.0,SIDEWAY_ADV
S-1452,2025-08-04 16:50:00,SHORT,3385.19,3385.19,3356.22,WIN,3379.83,SIDEWAY_ADV
S-1453,2025-08-05 12:30:00,LONG,3363.45,3267.5,3352.86,WIN,11.03,SIDEWAY_ADV
S-1454,2025-08-05 16:35:00,SHORT,3378.08,3386.05,3354.45,LOSS,-100.0,SIDEWAY_ADV
S-1455,2025-08-06 22:55:00,LONG,3371.66,3280.92,3354.92,WIN,18.45,SIDEWAY_ADV
S-1456,2025-08-07 10:15:00,SHORT,3389.77,3389.77,3369.25,LOSS,-100.0,SIDEWAY_ADV
S-1457,2025-08-07 10:45:00,SHORT,3396.55,3396.55,3370.94,LOSS,-100.0,SIDEWAY_ADV
S-1458,2025-08-08 13:25:00,LONG,3390.29,3349.31,3382.12,WIN,19.94,SIDEWAY_ADV
S-1459,2025-08-08 13:35:00,LONG,3387.25,3349.31,3381.36,WIN,15.52,SIDEWAY_ADV
S-1460,2025-08-08 14:15:00,LONG,3382.94,3349.31,3380.28,WIN,7.9,SIDEWAY_ADV
S-1461,2025-08-11 03:30:00,LONG,3386.26,3349.31,3381.11,WIN,13.93,SIDEWAY_ADV
S-1462,2025-08-11 03:55:00,LONG,3381.59,3349.31,3379.95,WIN,5.09,SIDEWAY_ADV
S-1463,2025-08-11 09:35:00,LONG,3365.47,3349.32,3381.55,LOSS,-100.0,SIDEWAY_ADV
S-1464,2025-08-11 23:50:00,LONG,3342.29,3342.29,3375.76,LOSS,-100.0,SIDEWAY_ADV
S-1465,2025-08-12 21:35:00,SHORT,3348.41,3409.51,3358.91,WIN,17.18,SIDEWAY_ADV
S-1466,2025-08-13 07:50:00,LONG,3351.43,3351.43,3378.04,LOSS,-100.0,SIDEWAY_ADV
S-1467,2025-08-18 08:05:00,SHORT,3355.19,3375.48,3343.7,WIN,56.61,SIDEWAY_ADV
S-1468,2025-08-20 15:15:00,SHORT,3336.46,3366.94,3339.02,WIN,8.4,SIDEWAY_ADV
S-1469,2025-08-21 14:00:00,LONG,3326.3,3326.3,3352.54,LOSS,-100.0,SIDEWAY_ADV
S-1470,2025-08-21 22:05:00,SHORT,3339.74,3359.06,3339.84,WIN,0.52,SIDEWAY_ADV
S-1471,2025-08-21 22:20:00,SHORT,3341.52,3359.06,3340.29,WIN,7.04,SIDEWAY_ADV
S-1472,2025-08-22 01:20:00,LONG,3339.95,3310.88,3355.95,WIN,55.06,SIDEWAY_ADV
S-1473,2025-08-22 08:05:00,LONG,3328.06,3310.88,3352.98,WIN,145.1,SIDEWAY_ADV
S-1474,2025-08-25 15:55:00,LONG,3364.5,3310.88,3351.28,WIN,24.65,SIDEWAY_ADV
S-1475,2025-08-25 22:50:00,LONG,3366.1,3310.88,3349.72,WIN,29.66,SIDEWAY_ADV
S-1476,2025-08-25 22:55:00,LONG,3365.4,3310.88,3349.54,WIN,29.08,SIDEWAY_ADV
S-1477,2025-08-26 02:30:00,LONG,3353.52,3310.88,3347.45,WIN,14.24,SIDEWAY_ADV
S-1478,2025-08-26 21:45:00,SHORT,3385.27,3390.07,3344.15,LOSS,-100.0,SIDEWAY_ADV
S-1479,2025-08-27 04:35:00,LONG,3383.85,3320.76,3355.03,WIN,45.69,SIDEWAY_ADV
S-1480,2025-08-27 07:25:00,LONG,3377.3,3320.76,3353.39,WIN,42.29,SIDEWAY_ADV
S-1481,2025-08-27 07:55:00,LONG,3374.99,3320.77,3352.81,WIN,40.9,SIDEWAY_ADV
S-1482,2025-08-27 08:10:00,LONG,3374.71,3320.77,3352.74,WIN,40.72,SIDEWAY_ADV
S-1483,2025-08-27 11:20:00,SHORT,3384.72,3384.72,3344.03,LOSS,-100.0,SIDEWAY_ADV
S-1484,2025-08-27 11:30:00,SHORT,3382.77,3394.17,3343.54,LOSS,-100.0,SIDEWAY_ADV
S-1485,2025-08-27 13:00:00,LONG,3376.94,3320.76,3353.3,WIN,42.08,SIDEWAY_ADV
S-1486,2025-08-27 13:25:00,LONG,3376.5,3320.76,3353.19,WIN,41.82,SIDEWAY_ADV
S-1487,2025-08-27 18:05:00,SHORT,3387.76,3394.17,3344.79,LOSS,-100.0,SIDEWAY_ADV
S-1488,2025-08-28 05:05:00,LONG,3385.4,3320.76,3355.42,WIN,46.39,SIDEWAY_ADV
S-1489,2025-08-28 14:15:00,SHORT,3398.9,3408.38,3348.54,LOSS,-100.0,SIDEWAY_ADV
S-1490,2025-08-29 07:55:00,LONG,3408.85,3350.61,3360.6,WIN,82.85,SIDEWAY_ADV
S-1491,2025-09-02 04:40:00,SHORT,3502.28,3502.28,3377.23,LOSS,-100.0,SIDEWAY_ADV
S-1492,2025-09-02 07:40:00,SHORT,3498.03,3498.03,3376.17,LOSS,-100.0,SIDEWAY_ADV
S-1493,2025-09-03 12:55:00,LONG,3534.37,3383.89,3398.97,WIN,89.98,SIDEWAY_ADV
S-1494,2025-09-03 13:10:00,LONG,3533.48,3383.89,3398.75,WIN,90.07,SIDEWAY_ADV
S-1495,2025-09-03 22:20:00,LONG,3562.37,3393.28,3409.11,WIN,90.64,SIDEWAY_ADV
S-1496,2025-09-04 11:05:00,SHORT,3544.66,3579.17,3378.2,LOSS,-100.0,SIDEWAY_ADV
S-1497,2025-09-04 23:30:00,SHORT,3548.58,3579.17,3379.18,LOSS,-100.0,SIDEWAY_ADV
S-1498,2025-09-05 15:35:00,SHORT,3584.54,3584.54,3388.17,LOSS,-100.0,SIDEWAY_ADV
S-1499,2025-09-08 09:40:00,SHORT,3597.57,3600.72,3392.35,LOSS,-100.0,SIDEWAY_ADV
S-1500,2025-09-09 08:10:00,SHORT,3654.99,3654.99,3408.38,LOSS,-100.0,SIDEWAY_ADV
S-1501,2025-09-09 16:45:00,SHORT,3666.75,3666.75,3411.57,LOSS,-100.0,SIDEWAY_ADV
S-1502,2025-09-11 02:25:00,SHORT,3642.78,3674.85,3430.5,EXPIRED,0.0,SIDEWAY_ADV
S-1503,2025-09-12 07:25:00,SHORT,3654.82,3654.82,3633.33,WIN,107.29,SIDEWAY_ADV
S-1504,2025-09-12 08:00:00,SHORT,3655.56,3655.56,3633.51,WIN,114.28,SIDEWAY_ADV
S-1505,2025-09-12 16:50:00,SHORT,3651.79,3674.85,3632.57,WIN,83.34,SIDEWAY_ADV
S-1506,2025-09-12 21:40:00,LONG,3648.87,3612.26,3656.25,WIN,20.16,SIDEWAY_ADV
S-1507,2025-09-15 04:20:00,LONG,3628.38,3628.38,3651.13,WIN,145.86,SIDEWAY_ADV
S-1508,2025-09-15 16:25:00,SHORT,3653.71,3674.85,3635.14,LOSS,-100.0,SIDEWAY_ADV
S-1509,2025-09-16 09:55:00,SHORT,3693.43,3693.43,3645.35,LOSS,-100.0,SIDEWAY_ADV
S-1510,2025-09-16 16:00:00,LONG,3686.76,3612.77,3662.57,WIN,32.7,SIDEWAY_ADV
S-1511,2025-09-17 04:50:00,LONG,3679.45,3612.77,3661.46,WIN,26.98,SIDEWAY_ADV
S-1512,2025-09-18 07:00:00,LONG,3657.22,3625.96,3659.81,WIN,8.27,SIDEWAY_ADV
S-1513,2025-09-19 01:25:00,LONG,3641.76,3625.96,3655.99,WIN,90.07,SIDEWAY_ADV
S-1514,2025-09-19 14:35:00,LONG,3650.1,3627.05,3658.88,WIN,38.08,SIDEWAY_ADV
S-1515,2025-09-19 14:50:00,LONG,3647.2,3627.05,3658.15,WIN,54.36,SIDEWAY_ADV
S-1516,2025-09-19 16:55:00,SHORT,3663.31,3708.15,3635.97,LOSS,-100.0,SIDEWAY_ADV
S-1517,2025-09-19 21:20:00,SHORT,3682.63,3708.16,3641.27,LOSS,-100.0,SIDEWAY_ADV
S-1518,2025-09-19 21:50:00,SHORT,3683.06,3708.16,3641.38,LOSS,-100.0,SIDEWAY_ADV
S-1519,2025-09-23 01:50:00,LONG,3738.55,3627.03,3674.18,WIN,57.72,SIDEWAY_ADV
S-1520,2025-09-23 11:45:00,SHORT,3774.25,3774.25,3669.46,LOSS,-100.0,SIDEWAY_ADV
S-1521,2025-09-23 12:00:00,SHORT,3778.26,3778.26,3660.2,LOSS,-100.0,SIDEWAY_ADV
S-1522,2025-09-24 08:30:00,SHORT,3773.32,3773.32,3658.91,EXPIRED,0.0,SIDEWAY_ADV
S-1523,2025-09-24 11:45:00,LONG,3767.56,3627.03,3681.04,WIN,61.57,SIDEWAY_ADV
S-1524,2025-09-25 14:10:00,LONG,3743.59,3642.63,3677.07,WIN,65.89,SIDEWAY_ADV
S-1525,2025-09-26 07:30:00,SHORT,3745.8,3791.93,3657.74,LOSS,-100.0,SIDEWAY_ADV
S-1526,2025-09-29 03:50:00,SHORT,3786.66,3786.66,3668.82,LOSS,-100.0,SIDEWAY_ADV
S-1527,2025-09-29 06:00:00,SHORT,3796.82,3796.82,3671.36,LOSS,-100.0,SIDEWAY_ADV
S-1528,2025-09-30 06:50:00,SHORT,3866.03,3866.03,3685.29,LOSS,-100.0,SIDEWAY_ADV
S-1529,2025-09-30 22:35:00,SHORT,3855.31,3872.43,3687.55,LOSS,-100.0,SIDEWAY_ADV
S-1530,2025-10-01 05:05:00,SHORT,3873.2,3873.2,3686.6,LOSS,-100.0,SIDEWAY_ADV
S-1531,2025-10-01 11:10:00,SHORT,3888.23,3888.23,3690.36,LOSS,-100.0,SIDEWAY_ADV
S-1532,2025-10-01 11:15:00,SHORT,3892.8,3892.8,3691.5,LOSS,-100.0,SIDEWAY_ADV
S-1533,2025-10-02 23:25:00,SHORT,3856.12,3897.59,3682.93,LOSS,-100.0,SIDEWAY_ADV
S-1534,2025-10-03 02:45:00,SHORT,3863.14,3897.59,3684.69,LOSS,-100.0,SIDEWAY_ADV
S-1535,2025-10-03 16:20:00,SHORT,3882.71,3882.71,3689.58,LOSS,-100.0,SIDEWAY_ADV
S-1536,2025-10-03 16:40:00,SHORT,3886.96,3886.96,3690.64,LOSS,-100.0,SIDEWAY_ADV
S-1537,2025-10-06 17:40:00,SHORT,3957.66,3957.66,3708.31,LOSS,-100.0,SIDEWAY_ADV
S-1538,2025-10-08 05:50:00,SHORT,4010.21,4012.38,3802.33,LOSS,-100.0,SIDEWAY_ADV
S-1539,2025-10-08 08:05:00,SHORT,4028.37,4037.83,3800.27,LOSS,-100.0,SIDEWAY_ADV
S-1540,2025-10-10 18:20:00,SHORT,4015.13,4060.05,3799.19,LOSS,-100.0,SIDEWAY_ADV
S-1541,2025-10-13 08:30:00,SHORT,4075.67,4075.67,3804.85,LOSS,-100.0,SIDEWAY_ADV
S-1542,2025-10-13 17:50:00,SHORT,4102.01,4102.01,3814.86,LOSS,-100.0,SIDEWAY_ADV
S-1543,2025-10-14 02:35:00,SHORT,4129.95,4129.95,3833.04,LOSS,-100.0,SIDEWAY_ADV
S-1544,2025-10-14 02:45:00,SHORT,4131.69,4131.69,3833.47,LOSS,-100.0,SIDEWAY_ADV
S-1545,2025-10-16 23:40:00,SHORT,4318.08,4331.25,3948.97,LOSS,-100.0,SIDEWAY_ADV
S-1546,2025-10-16 23:50:00,SHORT,4329.27,4329.27,3951.77,LOSS,-100.0,SIDEWAY_ADV
S-1547,2025-10-17 23:55:00,SHORT,4252.63,4380.03,3943.12,LOSS,-100.0,SIDEWAY_ADV
S-1548,2025-10-20 09:00:00,LONG,4233.12,4089.79,3968.48,WIN,184.64,SIDEWAY_ADV
S-1549,2025-10-20 22:05:00,SHORT,4365.96,4365.96,3960.97,LOSS,-100.0,SIDEWAY_ADV
S-1550,2025-10-21 03:10:00,LONG,4359.17,4127.15,4003.83,WIN,153.15,SIDEWAY_ADV
S-1551,2025-10-21 08:15:00,LONG,4331.8,4139.86,3989.88,WIN,178.14,SIDEWAY_ADV
S-1552,2025-10-23 06:20:00,SHORT,4099.33,4382.35,3901.68,EXPIRED,0.0,SIDEWAY_ADV
S-1553,2025-10-23 16:20:00,SHORT,4146.67,4382.36,3919.13,EXPIRED,0.0,SIDEWAY_ADV
S-1554,2025-10-28 10:55:00,LONG,3897.88,3895.82,4022.45,LOSS,-100.0,SIDEWAY_ADV
S-1555,2025-10-29 10:00:00,SHORT,4006.44,4155.46,3967.27,WIN,26.28,SIDEWAY_ADV
S-1556,2025-11-03 02:15:00,LONG,3963.3,3885.83,4013.98,WIN,65.42,SIDEWAY_ADV
S-1557,2025-11-10 14:20:00,SHORT,4095.05,4100.97,3989.42,LOSS,-100.0,SIDEWAY_ADV
S-1558,2025-11-10 16:15:00,LONG,4083.14,3928.08,4043.94,WIN,25.28,SIDEWAY_ADV
S-1559,2025-11-11 03:10:00,SHORT,4132.55,4141.82,3998.8,LOSS,-100.0,SIDEWAY_ADV
S-1560,2025-11-12 03:30:00,LONG,4127.57,3963.88,4055.05,WIN,44.3,SIDEWAY_ADV
S-1561,2025-11-14 05:20:00,SHORT,4210.68,4210.68,4041.28,WIN,476.49,SIDEWAY_ADV
S-1562,2025-11-14 15:15:00,LONG,4076.63,4040.07,4044.26,WIN,88.56,SIDEWAY_ADV
S-1563,2025-11-17 10:00:00,SHORT,4091.53,4246.21,4011.49,WIN,51.75,SIDEWAY_ADV
S-1564,2025-11-17 21:05:00,LONG,4057.95,4009.93,4039.59,WIN,38.24,SIDEWAY_ADV
S-1565,2025-11-17 21:35:00,LONG,4031.36,4009.93,4032.94,LOSS,-100.0,SIDEWAY_ADV
S-1566,2025-11-21 22:30:00,LONG,4063.42,3997.55,4034.51,WIN,43.89,SIDEWAY_ADV
S-1567,2025-11-26 09:45:00,SHORT,4157.84,4170.18,4061.32,LOSS,-100.0,SIDEWAY_ADV
S-1568,2025-11-28 02:25:00,SHORT,4170.65,4183.64,4077.83,LOSS,-100.0,SIDEWAY_ADV
S-1569,2025-11-28 16:35:00,SHORT,4203.2,4203.2,4090.75,LOSS,-100.0,SIDEWAY_ADV
S-1570,2025-11-28 18:25:00,SHORT,4209.56,4209.56,4092.34,LOSS,-100.0,SIDEWAY_ADV
S-1571,2025-12-03 22:05:00,SHORT,4211.4,4265.47,4161.33,EXPIRED,0.0,SIDEWAY_ADV
S-1572,2025-12-04 12:15:00,SHORT,4201.87,4265.47,4158.95,EXPIRED,0.0,SIDEWAY_ADV
S-1573,2025-12-09 08:05:00,LONG,4174.54,4174.54,4208.67,WIN,668.58,SIDEWAY_ADV
S-1574,2025-12-10 05:50:00,LONG,4204.57,4169.43,4216.18,WIN,33.03,SIDEWAY_ADV
S-1575,2025-12-10 14:00:00,SHORT,4198.87,4259.94,4195.08,WIN,6.21,SIDEWAY_ADV
S-1576,2025-12-15 14:30:00,SHORT,4347.88,4347.88,4231.02,EXPIRED,0.0,SIDEWAY_ADV
S-1577,2025-12-16 14:15:00,SHORT,4290.55,4354.37,4211.57,EXPIRED,0.0,SIDEWAY_ADV
S-1578,2025-12-17 02:20:00,SHORT,4314.96,4354.37,4216.36,LOSS,-100.0,SIDEWAY_ADV
S-1579,2025-12-23 02:05:00,SHORT,4463.72,4471.46,4257.08,LOSS,-100.0,SIDEWAY_ADV
S-1580,2025-12-23 03:05:00,SHORT,4482.13,4482.13,4261.68,LOSS,-100.0,SIDEWAY_ADV
S-1581,2025-12-23 03:10:00,SHORT,4485.52,4485.52,4262.53,LOSS,-100.0,SIDEWAY_ADV
S-1582,2025-12-23 22:25:00,SHORT,4492.05,4500.84,4267.78,LOSS,-100.0,SIDEWAY_ADV
S-1583,2025-12-26 17:55:00,SHORT,4546.64,4548.3,4275.83,LOSS,-100.0,SIDEWAY_ADV
S-1584,2025-12-29 17:15:00,LONG,4332.03,4301.66,4350.64,WIN,61.3,SIDEWAY_ADV
S-1585,2025-12-31 06:40:00,LONG,4343.25,4301.66,4353.45,LOSS,-100.0,SIDEWAY_ADV
S-1586,2026-01-02 01:20:00,SHORT,4339.97,4550.79,4314.79,WIN,11.94,SIDEWAY_ADV
S-1587,2026-01-02 05:10:00,SHORT,4369.05,4550.79,4322.06,WIN,25.86,SIDEWAY_ADV
S-1588,2026-01-07 10:30:00,SHORT,4467.31,4467.31,4347.56,LOSS,-100.0,SIDEWAY_ADV
S-1589,2026-01-08 13:35:00,LONG,4427.3,4309.08,4365.58,WIN,52.21,SIDEWAY_ADV
S-1590,2026-01-12 01:15:00,SHORT,4532.9,4545.8,4364.81,LOSS,-100.0,SIDEWAY_ADV
S-1591,2026-01-12 02:05:00,SHORT,4550.15,4602.08,4369.13,LOSS,-100.0,SIDEWAY_ADV
S-1592,2026-01-12 15:45:00,SHORT,4614.4,4614.4,4381.12,LOSS,-100.0,SIDEWAY_ADV
S-1593,2026-01-14 02:05:00,SHORT,4606.7,4635.52,4379.96,LOSS,-100.0,SIDEWAY_ADV
S-1594,2026-01-15 20:00:00,SHORT,4618.98,4618.98,4503.52,LOSS,-100.0,SIDEWAY_ADV
S-1595,2026-01-19 16:05:00,LONG,4662.67,4535.92,4644.63,WIN,14.23,SIDEWAY_ADV
S-1596,2026-01-20 07:10:00,SHORT,4699.59,4717.7,4600.06,LOSS,-100.0,SIDEWAY_ADV
S-1597,2026-01-20 07:55:00,SHORT,4714.59,4714.59,4603.81,LOSS,-100.0,SIDEWAY_ADV
S-1598,2026-01-20 12:40:00,LONG,4724.5,4535.91,4644.85,WIN,42.23,SIDEWAY_ADV
S-1599,2026-01-20 20:15:00,SHORT,4765.39,4765.39,4519.6,LOSS,-100.0,SIDEWAY_ADV
S-1600,2026-01-21 23:15:00,SHORT,4831.9,4831.9,4629.45,LOSS,-100.0,SIDEWAY_ADV
S-1601,2026-01-22 18:30:00,SHORT,4878.71,4889.41,4641.15,LOSS,-100.0,SIDEWAY_ADV
S-1602,2026-01-23 11:15:00,LONG,4905.64,4652.25,4715.9,WIN,74.88,SIDEWAY_ADV
S-1603,2026-01-23 12:25:00,SHORT,4929.42,4968.35,4659.71,LOSS,-100.0,SIDEWAY_ADV
S-1604,2026-01-26 01:35:00,SHORT,5029.96,5041.08,4692.36,LOSS,-100.0,SIDEWAY_ADV
S-1605,2026-01-26 01:45:00,SHORT,5034.02,5041.08,4693.38,LOSS,-100.0,SIDEWAY_ADV
S-1606,2026-01-27 22:05:00,SHORT,5125.57,5183.55,4703.54,LOSS,-100.0,SIDEWAY_ADV
S-1607,2026-01-27 23:45:00,SHORT,5189.44,5189.44,4719.51,LOSS,-100.0,SIDEWAY_ADV
S-1608,2026-01-28 07:35:00,SHORT,5259.64,5267.54,4736.8,LOSS,-100.0,SIDEWAY_ADV
S-1609,2026-01-28 07:40:00,SHORT,5264.94,5264.94,4738.13,LOSS,-100.0,SIDEWAY_ADV
S-1610,2026-01-29 01:05:00,SHORT,5452.7,5452.7,4778.64,EXPIRED,0.0,SIDEWAY_ADV
S-1611,2026-01-29 01:15:00,SHORT,5492.22,5492.22,4788.52,EXPIRED,0.0,SIDEWAY_ADV
S-1612,2026-02-02 09:45:00,SHORT,4615.26,5598.95,4575.27,WIN,4.07,SIDEWAY_ADV
S-1613,2026-02-02 17:55:00,LONG,4620.14,4401.22,4642.76,WIN,10.33,SIDEWAY_ADV
S-1614,2026-02-06 02:00:00,LONG,4686.79,4401.2,4661.85,WIN,8.73,SIDEWAY_ADV
S-1615,2026-02-09 16:50:00,SHORT,5040.25,5092.95,4846.83,EXPIRED,0.0,SIDEWAY_ADV
S-1616,2026-02-09 21:30:00,SHORT,5078.68,5078.68,4856.44,LOSS,-100.0,SIDEWAY_ADV
S-1617,2026-02-12 22:55:00,LONG,4915.06,4915.06,5065.47,EXPIRED,0.0,SIDEWAY_ADV
S-1618,2026-02-16 05:35:00,LONG,4990.82,4877.71,5084.41,LOSS,-100.0,SIDEWAY_ADV
S-1619,2026-02-16 07:50:00,SHORT,4989.25,5120.13,4999.39,WIN,7.75,SIDEWAY_ADV
S-1620,2026-02-18 04:05:00,SHORT,4900.04,5101.07,4977.09,WIN,38.33,SIDEWAY_ADV
S-1621,2026-02-18 05:20:00,SHORT,4918.97,5101.07,4981.82,WIN,34.51,SIDEWAY_ADV
S-1622,2026-02-19 12:25:00,LONG,4986.98,4840.48,5050.26,WIN,43.19,SIDEWAY_ADV
S-1623,2026-02-19 17:20:00,SHORT,5006.8,5047.13,4962.45,LOSS,-100.0,SIDEWAY_ADV
S-1624,2026-02-19 23:00:00,SHORT,4999.69,5047.13,4960.67,LOSS,-100.0,SIDEWAY_ADV
S-1625,2026-02-20 08:50:00,SHORT,5025.69,5047.03,4967.17,LOSS,-100.0,SIDEWAY_ADV
